Country,Admin1,Facility_n,Facility_t,Ownership,Lat,Long,LL_source
South Africa,North West,Vryburg Gateway Clinic,Clinic,MoH,-26.9563999999999,24.7177,GPS
South Africa,North West,Vryburg Road Side Clinic,Clinic,MoH,-26.9584,24.7299,GPS
South Africa,North West,Welgeval Clinic,Clinic,MoH,-24.9276,26.6796,GPS
South Africa,North West,Welgevonden Clinic,Clinic,MoH,-26.1622999999999,26.8176999999999,GPS
South Africa,North West,Weltevrede Clinic,Clinic,MoH,-26.3171,25.491,GPS
South Africa,North West,Welverdiendt Clinic,Clinic,MoH,-24.9350999999999,26.7259999999999,GPS
South Africa,North West,Witrantjies Clinic,Clinic,MoH,-25.2738,26.9085,GPS
South Africa,North West,Wolmaransstad Town Clinic,Clinic,MoH,-27.1982,25.9845,GPS
South Africa,North West,Wonderkop Clinic,Clinic,MoH,-25.6724,27.5273,GPS
South Africa,North West,Zeerust Clinic,Clinic,MoH,-25.5459,26.0795999999999,GPS
South Africa,North West,Zeerust Hospital,District Hospital,MoH,-25.5428,26.0665,GPS
South Africa,Northern Cape,Aggeneys Clinic,Clinic,MoH,-29.2387,18.8424,GPS
South Africa,Northern Cape,Alexander Bay CHC,Community Health Centre,MoH,-28.6123,16.4838999999999,GPS
South Africa,Northern Cape,Alexander Bay Clinic,Clinic,MoH,-28.6129,16.4818,GPS
South Africa,Northern Cape,Alheit Satellite Clinic,Satellite Clinic,MoH,-28.4538,20.3201,GPS
South Africa,Northern Cape,Askham CHC,Community Health Centre,MoH,-26.9812,20.7821,GPS
South Africa,Northern Cape,Augrabies Satellite Clinic,Satellite Clinic,MoH,-28.6710999999999,20.4281,GPS
South Africa,Northern Cape,Bankhara Bodulong Clinic,Clinic,MoH,-27.4208,23.3815999999999,GPS
South Africa,Northern Cape,Beaconsfield Clinic,Clinic,MoH,-28.7577,24.7846,GPS
South Africa,Northern Cape,Beauvillon Satellite Clinic,Satellite Clinic,MoH,-29.2399999999999,16.87,GPS
South Africa,Northern Cape,Bendel Clinic,Clinic,MoH,-26.995,23.6475,GPS
South Africa,Northern Cape,Bergsig Max Shapiro Clinic,Clinic,MoH,-29.6499999999999,17.8754999999999,GPS
South Africa,Northern Cape,Betty Gaetsewe Clinic,Clinic,MoH,-28.738,24.7667,GPS
South Africa,Northern Cape,Blossom Clinic,Clinic,MoH,-26.1004,28.1,GPS
South Africa,Northern Cape,Boegoeberg Brandboom Clinic,Clinic,MoH,-28.9277,22.1282999999999,GPS
South Africa,Northern Cape,Boichoko Clinic,Clinic,MoH,-28.3212,23.0474,GPS
South Africa,Northern Cape,Bothetheletsa Clinic,Clinic,MoH,-27.4119999999999,23.8088,GPS
South Africa,Northern Cape,Bothithong Clinic,Clinic,MoH,-27.0642999999999,23.829,GPS
South Africa,Northern Cape,Brandvlei CHC,Community Health Centre,MoH,-30.462,20.4812,GPS
South Africa,Northern Cape,Breipaal Clinic,Clinic,MoH,-29.0454,23.7662,GPS
South Africa,Northern Cape,Britstown Clinic,Clinic,MoH,-30.5838,23.5011,GPS
South Africa,Northern Cape,Buffelsrivier Satellite Clinic,Satellite Clinic,MoH,-29.7005,17.6034,GPS
South Africa,Northern Cape,Bulletrap Satellite Clinic,Satellite Clinic,MoH,-29.4616,17.7647,GPS
South Africa,Northern Cape,Calvinia Abraham Esau Hospital,District Hospital,MoH,-31.4618,19.7764999999999,GPS
South Africa,Northern Cape,Calvinia Clinic,Clinic,MoH,-31.4634,19.7685999999999,GPS
South Africa,Northern Cape,Campbell Clinic,Clinic,MoH,-28.7999,23.7213999999999,GPS
South Africa,Northern Cape,Carnarvon CHC,Community Health Centre,MoH,-30.9637999999999,22.1263,GPS
South Africa,Northern Cape,Carnarvon Clinic,Clinic,MoH,-30.966,22.1321,GPS
South Africa,Northern Cape,Carolusberg Satellite Clinic,Satellite Clinic,MoH,-29.6372,17.9497,GPS
South Africa,Northern Cape,Cassels CHC,Community Health Centre,MoH,-26.9658,23.9915999999999,GPS
South Africa,Northern Cape,Churchill Clinic,Clinic,MoH,-27.2788,23.4777999999999,GPS
South Africa,Northern Cape,Cillie Satellite Clinic,Satellite Clinic,MoH,-28.7375,20.5838,GPS
South Africa,Northern Cape,Colesberg Town Clinic,Clinic,MoH,-30.7081,25.1011999999999,GPS
South Africa,Northern Cape,Concordia Clinic,Clinic,MoH,-29.5353999999999,17.9368,GPS
South Africa,Northern Cape,Danielskuil CHC,Community Health Centre,MoH,-28.1824,23.5474,GPS
South Africa,Northern Cape,De Aar Central Karoo Hospital,District Hospital,MoH,-30.6596,24.0082999999999,GPS
South Africa,Northern Cape,De Aar Clinic,Clinic,MoH,-30.6511,24.0192,GPS
South Africa,Northern Cape,De Aar Town Clinic,Clinic,MoH,-30.6496,24.0094999999999,GPS
South Africa,Northern Cape,De Beershoogte Clinic,Clinic,MoH,-28.5324999999999,24.5146,GPS
South Africa,Northern Cape,Deerward Clinic,Clinic,MoH,-27.1254999999999,23.6162999999999,GPS
South Africa,Northern Cape,Delportshoop Clinic,Clinic,MoH,-28.42,24.3124,GPS
South Africa,Northern Cape,Dingleton Clinic,Clinic,MoH,-27.7852,22.984,GPS
South Africa,Northern Cape,Dithakong Clinic,Clinic,MoH,-27.0854,23.9242999999999,GPS
South Africa,Northern Cape,Ditshipeng Clinic,Clinic,MoH,-26.9508,23.8122,GPS
South Africa,Northern Cape,Douglas Hester Malan CHC,Community Health Centre,MoH,-29.0598999999999,23.7682,GPS
South Africa,Northern Cape,Dr Harry Surtie Hospital,Regional Hospital,MoH,-28.446,21.2659999999999,GPS
South Africa,Northern Cape,Dr Torres Clinic,Clinic,MoH,-28.6624,24.7162,GPS
South Africa,Northern Cape,Eksteenfontein Satellite Clinic,Satellite Clinic,MoH,-28.8221999999999,17.2566999999999,GPS
South Africa,Northern Cape,Ethembeni Clinic,Clinic,MoH,-29.3935,22.4349999999999,GPS
South Africa,Northern Cape,Eurekaville Clinic,Clinic,MoH,-31.1881999999999,24.9479,GPS
South Africa,Northern Cape,Florianville Floors Clinic,Clinic,MoH,-28.7272,24.7459999999999,GPS
South Africa,Northern Cape,Fraserburg CHC,Community Health Centre,MoH,-31.9171,21.5036999999999,GPS
South Africa,Northern Cape,Gadiboe Clinic,Clinic,MoH,-27.0759,23.2944,GPS
South Africa,Northern Cape,Galeshewe Day Hospital,Community Health Centre,MoH,-28.7283,24.7463,GPS
South Africa,Northern Cape,Ganspan Clinic,Clinic,MoH,-27.969,24.7621,GPS
South Africa,Northern Cape,Garies Clinic,Clinic,MoH,-30.5657999999999,17.9893,GPS
South Africa,Northern Cape,Gasehunelo Wyk 5 Clinic,Clinic,MoH,-27.0956,23.5444999999999,GPS
South Africa,Northern Cape,Glen Red Clinic,Clinic,MoH,-26.9715999999999,23.91,GPS
South Africa,Northern Cape,Gong-Gong Satellite Clinic,Satellite Clinic,MoH,-28.4845,24.4102999999999,GPS
South Africa,Northern Cape,Goodhouse Satellite Clinic,Satellite Clinic,MoH,-28.9120999999999,18.2122999999999,GPS
South Africa,Northern Cape,Gothusamang Winter Maroro Clinic,Clinic,MoH,,,
South Africa,Northern Cape,Greenpoint Clinic,Clinic,MoH,-28.7775,24.7716999999999,GPS
South Africa,Northern Cape,Griekwastad Helpmekaar CHC,Community Health Centre,MoH,-28.8432999999999,23.2533999999999,GPS
South Africa,Northern Cape,Groblershoop CHC,Community Health Centre,MoH,-28.895,21.9813,GPS
South Africa,Northern Cape,Groenwater Satellite Clinic,Satellite Clinic,MoH,-28,23.0599999999999,GPS
South Africa,Northern Cape,Grootdrink Satellite Clinic,Satellite Clinic,MoH,-28.5636,21.7498,GPS
South Africa,Northern Cape,Hanover Clinic,Clinic,MoH,-31.0674999999999,24.4473999999999,GPS
South Africa,Northern Cape,Hartswater Connie Vorster Hospital,District Hospital,MoH,-27.7576,24.8133,GPS
South Africa,Northern Cape,Heuningvlei Clinic,Clinic,MoH,-26.3050999999999,23.1395,GPS
South Africa,Northern Cape,Holpan Satellite Clinic,Satellite Clinic,MoH,-28.3584999999999,24.6419,GPS
South Africa,Northern Cape,Hondeklipbaai Clinic,Clinic,MoH,-30.3188999999999,17.2789,GPS
South Africa,Northern Cape,Hopetown Clinic,Clinic,MoH,-29.617,24.1021,GPS
South Africa,Northern Cape,Hopetown Wege CHC,Community Health Centre,MoH,-29.6275,24.0887999999999,GPS
South Africa,Northern Cape,Ikhutseng Clinic,Clinic,MoH,-28.1323,24.8584,GPS
South Africa,Northern Cape,Jan Kempdorp CHC,Community Health Centre,MoH,-27.9221,24.8347,GPS
South Africa,Northern Cape,Jan Kempdorp Clinic,Clinic,MoH,-27.9221,24.8347,GPS
South Africa,Northern Cape,Jan Witbooi Clinic,Clinic,MoH,-27.5854,22.8717,GPS
South Africa,Northern Cape,Jenn Haven Clinic,Clinic,MoH,-28.2262999999999,23.2515,GPS
South Africa,Northern Cape,Jerry Botha Clinic,Clinic,MoH,-27.7528,24.8068999999999,GPS
South Africa,Northern Cape,Joe Slovo CHC,Community Health Centre,MoH,-30.5657999999999,17.9893,GPS
South Africa,Northern Cape,Kagiso CHC,Community Health Centre,MoH,-27.405,23.492,GPS
South Africa,Northern Cape,Kakamas Clinic,Clinic,MoH,-28.7795999999999,20.6224999999999,GPS
South Africa,Northern Cape,Kakamas Hospital,District Hospital,MoH,-28.7805,20.6224999999999,GPS
South Africa,Northern Cape,Kalksluit Clinic,Clinic,MoH,-28.5511,21.1542999999999,GPS
South Africa,Northern Cape,Kamasies Satellite Clinic,Satellite Clinic,MoH,-30.0302,18.2700999999999,GPS
South Africa,Northern Cape,Kamden CHC,Community Health Centre,MoH,-27.3592,23.8899,GPS
South Africa,Northern Cape,Kamieskroon Clinic,Clinic,MoH,-30.2118,17.9323,GPS
South Africa,Northern Cape,Kanoneiland Satellite Clinic,Satellite Clinic,MoH,-28.6539,21.0862,GPS
South Africa,Northern Cape,Karos Satellite Clinic,Satellite Clinic,MoH,-28.4221,21.6131999999999,GPS
South Africa,Northern Cape,Kathu Clinic,Clinic,MoH,-27.6976,23.0509999999999,GPS
South Africa,Northern Cape,Katrina Koikoi Clinic,Clinic,MoH,-27.9485999999999,22.7429999999999,GPS
South Africa,Northern Cape,Keimoes CHC,Community Health Centre,MoH,-28.7054,20.9559,GPS
South Africa,Northern Cape,Keimoes Clinic,Clinic,MoH,-28.7006,20.9614,GPS
South Africa,Northern Cape,Kenhardt CHC,Community Health Centre,MoH,-29.3537,21.1586,GPS
South Africa,Northern Cape,Kenhardt Clinic,Clinic,MoH,-29.3413,21.16,GPS
South Africa,Northern Cape,Keolopile Olepeng Clinic,Clinic,MoH,-27.2222,23.2145,GPS
South Africa,Northern Cape,Keurtjieskloof Clinic,Clinic,MoH,-30.0108,24.7306999999999,GPS
South Africa,Northern Cape,Kharkams Garagams Clinic,Clinic,MoH,-30.37,17.888,GPS
South Africa,Northern Cape,Kheis Satellite Clinic,Satellite Clinic,MoH,-30.4617,17.9937,GPS
South Africa,Northern Cape,Kholekile Edward Twani Clinic,Clinic,MoH,-30.6698999999999,24.0225,GPS
South Africa,Northern Cape,Kimberley City Clinic,Clinic,MoH,-28.745,24.7639,GPS
South Africa,Northern Cape,Kimberley Hospital,Provincial Tertiary Hospital,MoH,-28.7459999999999,24.7726,GPS
South Africa,Northern Cape,Klein Mier Satellite Clinic,Satellite Clinic,MoH,-26.7395999999999,20.2757,GPS
South Africa,Northern Cape,Klein Pella Satellite Clinic,Satellite Clinic,MoH,-29.0305,19.1546999999999,GPS
South Africa,Northern Cape,Klipfontein Satellite Clinic,Satellite Clinic,MoH,-30.5048999999999,17.829,GPS
South Africa,Northern Cape,Komaggas Clinic,Clinic,MoH,-29.7960999999999,17.4880999999999,GPS
South Africa,Northern Cape,Kuboes Clinic,Clinic,MoH,-28.4478,16.9926999999999,GPS
South Africa,Northern Cape,Kuruman Clinic,Clinic,MoH,-27.4472999999999,23.4359,GPS
South Africa,Northern Cape,Kuruman Hospital,District Hospital,MoH,-27.4602,23.4437,GPS
South Africa,Northern Cape,Kuyasa Clinic,Clinic,MoH,-30.7181,25.1082,GPS
South Africa,Northern Cape,Laxey Clinic,Clinic,MoH,-26.7224,23.167,GPS
South Africa,Northern Cape,Leerkrans Satellite Clinic,Satellite Clinic,MoH,-28.4060999999999,21.5245,GPS
South Africa,Northern Cape,Lehlohonolo Adams Clinic,Clinic,MoH,-29.0681,23.7744,GPS
South Africa,Northern Cape,Lekkersing Clinic,Clinic,MoH,-29.0016,17.0958,GPS
South Africa,Northern Cape,Leliefontein Clinic,Clinic,MoH,-30.3145999999999,18.0829999999999,GPS
South Africa,Northern Cape,Lennertsville Clinic,Clinic,MoH,-28.7517,20.9963,GPS
South Africa,Northern Cape,Lepelfontein Satellite Clinic,Satellite Clinic,MoH,-31.0475999999999,17.8522,GPS
South Africa,Northern Cape,Lime Acres Satellite Clinic,Satellite Clinic,MoH,-28.361,23.4715999999999,GPS
South Africa,Northern Cape,Lingelethu Clinic Pabalello,Clinic,MoH,-28.4381999999999,21.2158,GPS
South Africa,Northern Cape,Loeriesfontein CHC,Community Health Centre,MoH,-30.9639999999999,19.4438999999999,GPS
South Africa,Northern Cape,Loeriesfontein Clinic,Clinic,MoH,-30.5707999999999,19.2597999999999,GPS
South Africa,Northern Cape,Logobate Clinic,Clinic,MoH,-27.1801999999999,23.4079,GPS
South Africa,Northern Cape,Longlands Clinic,Clinic,MoH,-28.4593999999999,24.3597,GPS
South Africa,Northern Cape,Loopeng CHC,Community Health Centre,MoH,-26.7959999999999,23.3516,GPS
South Africa,Northern Cape,Louisvaleweg Clinic,Clinic,MoH,-28.4761999999999,21.2687999999999,GPS
South Africa,Northern Cape,Lowryville Clinic,Clinic,MoH,-30.7081,25.1011999999999,GPS
South Africa,Northern Cape,Loxton Clinic,Clinic,MoH,-31.4759999999999,22.3556999999999,GPS
South Africa,Northern Cape,Lutzburg Satellite Clinic,Satellite Clinic,MoH,-28.7466,20.6301999999999,GPS
South Africa,Northern Cape,Madiba Satellite Clinic Groot Mier,Satellite Clinic,MoH,-26.7395999999999,20.2757,GPS
South Africa,Northern Cape,Ma-Doyle Clinic,Clinic,MoH,-28.7205,24.7413999999999,GPS
South Africa,Northern Cape,Manne Dipico Colesberg Hospital,District Hospital,MoH,-30.73,25.0896,GPS
South Africa,Northern Cape,Manyeding Clinic,Clinic,MoH,-27.4955,23.6858,GPS
South Africa,Northern Cape,Mapule Matsepane Clinic,Clinic,MoH,-28.7099,24.7262999999999,GPS
South Africa,Northern Cape,Marchand Satellite Clinic,Satellite Clinic,MoH,-28.7320999999999,20.5020999999999,GPS
South Africa,Northern Cape,Maruping Clinic,Clinic,MoH,-27.3461,23.3676999999999,GPS
South Africa,Northern Cape,Marydale Clinic,Clinic,MoH,-29.4096,22.1046,GPS
South Africa,Northern Cape,Masakhane Clinic,Clinic,MoH,-28.7013,24.734,GPS
South Africa,Northern Cape,Masibambane Clinic,Clinic,MoH,-30.436,24.4713999999999,GPS
South Africa,Northern Cape,Mataleng Clinic,Clinic,MoH,-28.5341999999999,24.5048999999999,GPS
South Africa,Northern Cape,Matjieskloof Clinic,Clinic,MoH,-29.6715,17.8660999999999,GPS
South Africa,Northern Cape,Mecwetsaneng Clinic,Clinic,MoH,-27.3109,23.6755999999999,GPS
South Africa,Northern Cape,Melkbosrand Satellite Clinic,Satellite Clinic,MoH,-28.7701999999999,19.2692,GPS
South Africa,Northern Cape,Metsimansti Wyk 3 Clinic,Clinic,MoH,-26.9434,23.1648999999999,GPS
South Africa,Northern Cape,Montana Clinic,Clinic,MoH,-30.6466999999999,24.0261999999999,GPS
South Africa,Northern Cape,Mosalashuping Baicumedi Clinic,Clinic,MoH,-27.1999999999999,23.48,GPS
South Africa,Northern Cape,Nababeep CHC,Community Health Centre,MoH,-29.5927,17.7818,GPS
South Africa,Northern Cape,Nababeep Clinic,Clinic,MoH,-29.5913,17.7821,GPS
South Africa,Northern Cape,Nanqo Simon Zono Clinic,Clinic,MoH,-30.7001999999999,25.0977999999999,GPS
South Africa,Northern Cape,Nelson Rolihlahla Mandela Satellite Clinic,Satellite Clinic,MoH,-28.4522,20.3160999999999,GPS
South Africa,Northern Cape,Niekerkshoop Clinic,Clinic,MoH,-29.3229,22.8390999999999,GPS
South Africa,Northern Cape,Nieuwoudtville Clinic,Clinic,MoH,-31.3674,19.117,GPS
South Africa,Northern Cape,NKCC Clinic,Clinic,MoH,,,
South Africa,Northern Cape,Nomimi Mothibi Clinic,Clinic,MoH,-27.774,24.6938999999999,GPS
South Africa,Northern Cape,Norvalspont Clinic,Clinic,MoH,-30.6297999999999,25.4548999999999,GPS
South Africa,Northern Cape,Noupoort Clinic,Clinic,MoH,-31.1847999999999,24.9514,GPS
South Africa,Northern Cape,Noupoort Fritz Visser CHC,Community Health Centre,MoH,-31.1752,24.9555,GPS
South Africa,Northern Cape,Nourivier Satellite Clinic,Satellite Clinic,MoH,-30.1569,18.2084,GPS
South Africa,Northern Cape,Okiep Clinic,Clinic,MoH,-29.5995999999999,17.8834,GPS
South Africa,Northern Cape,Olierivier Satellite Clinic,Satellite Clinic,MoH,-28.5549,24.5866,GPS
South Africa,Northern Cape,Olifantshoek CHC,Community Health Centre,MoH,-27.9381999999999,22.7359,GPS
South Africa,Northern Cape,Onseepkans Clinic,Clinic,MoH,-28.7729,19.2703999999999,GPS
South Africa,Northern Cape,Orania Satellite Clinic,Satellite Clinic,MoH,-29.8106,24.4165999999999,GPS
South Africa,Northern Cape,Padstow Clinic,Clinic,MoH,-26.8244,23.204,GPS
South Africa,Northern Cape,Pako Seboko Clinic,Clinic,MoH,-27.4195999999999,23.006,GPS
South Africa,Northern Cape,Pampierstad CHC,Community Health Centre,MoH,-27.7794999999999,24.6888,GPS
South Africa,Northern Cape,Paulshoek Satellite Clinic,Satellite Clinic,MoH,-30.3682,18.2511,GPS
South Africa,Northern Cape,Pella Clinic,Clinic,MoH,-29.0329,19.1544999999999,GPS
South Africa,Northern Cape,Penryn Clinic,Clinic,MoH,-26.8800999999999,23.0669,GPS
South Africa,Northern Cape,Perth Clinic,Clinic,MoH,-26.4614,23.081,GPS
South Africa,Northern Cape,Petrusville Clinic,Clinic,MoH,-30.0786,24.6736,GPS
South Africa,Northern Cape,Pholong Clinic,Clinic,MoH,-28.1276,24.8516,GPS
South Africa,Northern Cape,Phutanang Clinic,Clinic,MoH,-28.7165,24.6946,GPS
South Africa,Northern Cape,Pietersham Clinic,Clinic,MoH,-27.1903,23.8754999999999,GPS
South Africa,Northern Cape,Platfontein Clinic,Clinic,MoH,-28.7068,24.6529999999999,GPS
South Africa,Northern Cape,Plooysburg Satellite Clinic,Satellite Clinic,MoH,-29.029,24.2395,GPS
South Africa,Northern Cape,Pniel Satellite Clinic,Satellite Clinic,MoH,-28.6472,24.6994,GPS
South Africa,Northern Cape,Pofadder CHC,Community Health Centre,MoH,-29.1339,19.3982999999999,GPS
South Africa,Northern Cape,Pofadder Clinic,Clinic,MoH,-29.1265,19.3947,GPS
South Africa,Northern Cape,Port Nolloth CHC,Community Health Centre,MoH,-29.2506999999999,16.8716,GPS
South Africa,Northern Cape,Port Nolloth Clinic,Clinic,MoH,-29.2601,16.8776,GPS
South Africa,Northern Cape,Postdene Clinic,Clinic,MoH,-28.3,23.0865,GPS
South Africa,Northern Cape,Postmasburg Clinic,Clinic,MoH,-28.3276,23.0600999999999,GPS
South Africa,Northern Cape,Postmasburg Hospital,District Hospital,MoH,-28.3276,23.0600999999999,GPS
South Africa,Northern Cape,Prieska Bill Pickard Hospital,District Hospital,MoH,-29.6680999999999,22.7373,GPS
South Africa,Northern Cape,Prieska Clinic,Clinic,MoH,-29.6663999999999,22.7312,GPS
South Africa,Northern Cape,Prof ZK Matthews Hospital,District Hospital,MoH,-28.5399999999999,24.5149,GPS
South Africa,Northern Cape,Progress Clinic,Clinic,MoH,-28.4615,21.2198999999999,GPS
South Africa,Northern Cape,Raaswater Clinic,Clinic,MoH,-28.5923,21.1917,GPS
South Africa,Northern Cape,Richmond CHC,Community Health Centre,MoH,-31.4096,23.9502999999999,GPS
South Africa,Northern Cape,Richmond Clinic,Clinic,MoH,-31.4198999999999,23.9539,GPS
South Africa,Northern Cape,Rietfontein CHC,Community Health Centre,MoH,-26.7367999999999,20.0294999999999,GPS
South Africa,Northern Cape,Ritchie Clinic,Clinic,MoH,-29.0289,24.588,GPS
South Africa,Northern Cape,Riverton Satellite Clinic,Satellite Clinic,MoH,-28.5182,24.6956999999999,GPS
South Africa,Northern Cape,Rooifontein Satellite Clinic,Satellite Clinic,MoH,-30.0669,18.2616,GPS
South Africa,Northern Cape,Rooiwal Satellite Clinic,Satellite Clinic,MoH,-28.7009,17.571,GPS
South Africa,Northern Cape,Rooiwinkel Satellite Clinic,Satellite Clinic,MoH,-29.5621,17.8649999999999,GPS
South Africa,Northern Cape,Rusfontein Clinic,Clinic,MoH,-26.9823999999999,23.2541,GPS
South Africa,Northern Cape,Salt Lake Satellite Clinic,Satellite Clinic,MoH,-29.2753,24.007,GPS
South Africa,Northern Cape,Sanddrift Satellite Clinic,Satellite Clinic,MoH,-28.4125,16.7757,GPS
South Africa,Northern Cape,Sarah Strauss Clinic,Clinic,MoH,-28.4544999999999,21.2051,GPS
South Africa,Northern Cape,Schmidtsdrift Satellite Clinic,Satellite Clinic,MoH,-28.7014,24.0633,GPS
South Africa,Northern Cape,Seoding Clinic,Clinic,MoH,-27.3951999999999,23.4326,GPS
South Africa,Northern Cape,Seseng Satellite Clinic,Satellite Clinic,MoH,,,
South Africa,Northern Cape,Skeifontein Satellite Clinic,Satellite Clinic,MoH,-28,23,GPS
South Africa,Northern Cape,Soebatsfontein Satellite Clinic,Satellite Clinic,MoH,-30.1171,17.5899,GPS
South Africa,Northern Cape,Spoegrivier Satellite Clinic,Satellite Clinic,MoH,-30.3403999999999,17.7604,GPS
South Africa,Northern Cape,Springbok Clinic,Clinic,MoH,-29.651,17.8766,GPS
South Africa,Northern Cape,Springbok Dr Van Niekerk Hospital,District Hospital,MoH,-29.6604999999999,17.8831999999999,GPS
South Africa,Northern Cape,Steinkopf Clinic,Clinic,MoH,-29.2621,17.7362,GPS
