FacilityId,Ou3uid,FacilityName,Province,District,SubDistrict,Ou2Code,Ou3Code
988615,d8xaVWREBhh,lp Madimbo Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Musina Local Municipality,325111,487121
538406,d8xaVWREBhh,lp Madombidzha Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Makhado Local Municipality,325111,487121
612951,iC4QrGjmJkg,lp Madumane Clinic,lp Limpopo Province,lp Mopani District Municipality,lp Greater Tzaneen Local Municipality,325111,524721
613124,cNqykWdrvRg,lp Mafefe Clinic,lp Limpopo Province,lp Capricorn District Municipality,lp Lepelle-Nkumpi Local Municipality,325111,173403
453515,ME8kWU0UX3u,lp Magalies Clinic,lp Limpopo Province,lp Sekhukhune District Municipality,lp Makhuduthamaga Local Municipality,325111,220621
844333,ME8kWU0UX3u,lp Magukubjane Clinic,lp Limpopo Province,lp Sekhukhune District Municipality,lp Elias Motsoaledi Local Municipality,325111,220621
211533,d8xaVWREBhh,lp Magwedzha Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Thulamela Local Municipality,325111,487121
113324,iC4QrGjmJkg,lp Mahale Clinic,lp Limpopo Province,lp Mopani District Municipality,lp Ba-Phalaborwa Local Municipality,325111,524721
248715,ME8kWU0UX3u,lp Mahubahube Clinic,lp Limpopo Province,lp Sekhukhune District Municipality,lp Fetakgomo-Greater Tubatse Local Municipality,325111,220621
514742,WnTlsaSVlEm,lp Mahwelereng Clinic,lp Limpopo Province,lp Waterberg District Municipality,lp Mogalakwena Local Municipality,325111,704412
374351,WnTlsaSVlEm,lp Mahwelereng Zone 2 Clinic,lp Limpopo Province,lp Waterberg District Municipality,lp Mogalakwena Local Municipality,325111,704412
826415,cNqykWdrvRg,lp Maja Clinic,lp Limpopo Province,lp Capricorn District Municipality,lp Polokwane Local Municipality,325111,173403
378724,d8xaVWREBhh,lp Makahlule Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Collins Chabane Local Municipality,325111,487121
525451,cNqykWdrvRg,lp Makanye Clinic,lp Limpopo Province,lp Capricorn District Municipality,lp Polokwane Local Municipality,325111,173403
964724,ME8kWU0UX3u,lp Makeepsvlei Clinic,lp Limpopo Province,lp Sekhukhune District Municipality,lp Ephraim Mogale Local Municipality,325111,220621
847542,cNqykWdrvRg,lp Makgato Clinic,lp Limpopo Province,lp Capricorn District Municipality,lp Molemole Local Municipality,325111,173403
845533,WnTlsaSVlEm,lp Makgobe Clinic,lp Limpopo Province,lp Waterberg District Municipality,lp Mogalakwena Local Municipality,325111,704412
733206,iC4QrGjmJkg,lp Makgope Clinic,lp Limpopo Province,lp Mopani District Municipality,lp Greater Tzaneen Local Municipality,325111,524721
263906,d8xaVWREBhh,lp Makhado CHC,lp Limpopo Province,lp Vhembe District Municipality,lp Makhado Local Municipality,325111,487121
461515,iC4QrGjmJkg,lp Makhushane Clinic,lp Limpopo Province,lp Mopani District Municipality,lp Ba-Phalaborwa Local Municipality,325111,524721
415851,iC4QrGjmJkg,lp Makhuva Clinic,lp Limpopo Province,lp Mopani District Municipality,lp Greater Giyani Local Municipality,325111,524721
624142,ME8kWU0UX3u,lp Makofane Clinic,lp Limpopo Province,lp Sekhukhune District Municipality,lp Fetakgomo-Greater Tubatse Local Municipality,325111,220621
411642,d8xaVWREBhh,lp Makonde Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Thulamela Local Municipality,325111,487121
617406,cNqykWdrvRg,lp Makotopong Clinic,lp Limpopo Province,lp Capricorn District Municipality,lp Polokwane Local Municipality,325111,173403
921242,d8xaVWREBhh,lp Makuleke Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Collins Chabane Local Municipality,325111,487121
357324,d8xaVWREBhh,lp Makuya Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Thulamela Local Municipality,325111,487121
474315,d8xaVWREBhh,lp Malamulele Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Collins Chabane Local Municipality,325111,487121
711615,cNqykWdrvRg,lp Malemati Clinic,lp Limpopo Province,lp Capricorn District Municipality,lp Lepelle-Nkumpi Local Municipality,325111,173403
548724,iC4QrGjmJkg,lp Mamaila Clinic,lp Limpopo Province,lp Mopani District Municipality,lp Greater Letaba Local Municipality,325111,524721
435524,iC4QrGjmJkg,lp Mamanyoha Clinic,lp Limpopo Province,lp Mopani District Municipality,lp Greater Letaba Local Municipality,325111,524721
991515,WnTlsaSVlEm,lp Mamaselela Clinic,lp Limpopo Province,lp Waterberg District Municipality,lp Mogalakwena Local Municipality,325111,704412
883042,ME8kWU0UX3u,lp Mamone Clinic,lp Limpopo Province,lp Sekhukhune District Municipality,lp Makhuduthamaga Local Municipality,325111,220621
675960,cNqykWdrvRg,lp Mamotshwa Clinic,lp Limpopo Province,lp Capricorn District Municipality,lp Polokwane Local Municipality,325111,173403
531260,ME8kWU0UX3u,lp Mampana Clinic,lp Limpopo Province,lp Sekhukhune District Municipality,lp Makhuduthamaga Local Municipality,325111,220621
347751,cNqykWdrvRg,lp Mamushi Clinic,lp Limpopo Province,lp Capricorn District Municipality,lp Polokwane Local Municipality,325111,173403
518824,cNqykWdrvRg,lp Manamela Clinic,lp Limpopo Province,lp Capricorn District Municipality,lp Polokwane Local Municipality,325111,173403
575051,d8xaVWREBhh,lp Manavhela Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Collins Chabane Local Municipality,325111,487121
777424,d8xaVWREBhh,lp Manenzhe Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Musina Local Municipality,325111,487121
534524,ME8kWU0UX3u,lp Manganeng Clinic,lp Limpopo Province,lp Sekhukhune District Municipality,lp Makhuduthamaga Local Municipality,325111,220621
287324,ME8kWU0UX3u,lp Mankotsane Clinic,lp Limpopo Province,lp Sekhukhune District Municipality,lp Fetakgomo-Greater Tubatse Local Municipality,325111,220621
561351,WnTlsaSVlEm,lp Mankuwe Clinic,lp Limpopo Province,lp Waterberg District Municipality,lp Mogalakwena Local Municipality,325111,704412
452824,cNqykWdrvRg,lp Mankweng Clinic,lp Limpopo Province,lp Capricorn District Municipality,lp Polokwane Local Municipality,325111,173403
812615,cNqykWdrvRg,lp Mankweng Gateway Clinic,lp Limpopo Province,lp Capricorn District Municipality,lp Polokwane Local Municipality,325111,173403
876915,ME8kWU0UX3u,lp Manotoana Clinic,lp Limpopo Province,lp Sekhukhune District Municipality,lp Fetakgomo-Greater Tubatse Local Municipality,325111,220621
683760,CT8lZ9vouCK,gp Naledi Clinic,gp Gauteng Province,gp City of Johannesburg Metropolitan Municipality,gp Johannesburg D Health sub-District,333920,757012
624251,mTGPVqDw39x,gp Nellmapius Clinic,gp Gauteng Province,gp City of Tshwane Metropolitan Municipality,gp Tshwane 6 Health sub-District,333920,213103
652551,mTGPVqDw39x,gp New Eersterus Clinic,gp Gauteng Province,gp City of Tshwane Metropolitan Municipality,gp Tshwane 2 Health sub-District,333920,213103
849660,qTz6ZHmOPus,gp Nigel Clinic,gp Gauteng Province,gp Ekurhuleni Metropolitan Municipality,gp Ekurhuleni East 2 Health sub-District,333920,565703
405624,CT8lZ9vouCK,gp Nizamiye Clinic,gp Gauteng Province,gp City of Johannesburg Metropolitan Municipality,gp Johannesburg A Health sub-District,333920,757012
771442,CT8lZ9vouCK,gp Nokuphila Clinic,gp Gauteng Province,gp City of Johannesburg Metropolitan Municipality,gp Johannesburg D Health sub-District,333920,757012
619451,qTz6ZHmOPus,gp Nokuthela Ngwenya CHC,gp Gauteng Province,gp Ekurhuleni Metropolitan Municipality,gp Ekurhuleni East 2 Health sub-District,333920,565703
265842,CT8lZ9vouCK,gp Noordgesig Prov Clinic,gp Gauteng Province,gp City of Johannesburg Metropolitan Municipality,gp Johannesburg D Health sub-District,333920,757012
335315,HnxwzrjaFJ6,gp Noordheuwel Clinic,gp Gauteng Province,gp West Rand District Municipality,gp Mogale City Local Municipality,333920,785121
414615,qTz6ZHmOPus,gp Northmead Clinic,gp Gauteng Province,gp Ekurhuleni Metropolitan Municipality,gp Ekurhuleni North 2 Health sub-District,333920,565703
145360,dZylikE1PsB,kz Nkungwini Clinic,kz KwaZulu-Natal Province,kz Umkhanyakude District Municipality,kz Jozini Local Municipality,446311,364630
843542,BRJK2K5mJIL,kz Nkunzana Clinic,kz KwaZulu-Natal Province,kz Zululand District Municipality,kz Nongoma Local Municipality,446311,272903
849342,z478S4lofBn,kz Nkwali Clinic,kz KwaZulu-Natal Province,kz eThekwini Metropolitan Municipality,kz eThekwini Metropolitan Municipality Sub,446311,391012
418633,anWKEo1Z2Pz,kz Nkwalini Clinic,kz KwaZulu-Natal Province,kz King Cetshwayo District Municipality,kz uMlalazi Local Municipality,446311,367621
283624,KIRpUjJ7mEi,kz Nocomboshe Clinic,kz KwaZulu-Natal Province,kz Umzinyathi District Municipality,kz Msinga Local Municipality,446311,433121
790424,anWKEo1Z2Pz,kz Nogajuka Clinic,kz KwaZulu-Natal Province,kz King Cetshwayo District Municipality,kz Mthonjaneni Local Municipality,446311,367621
294360,ZX1oX6qk4hw,kz Nokweja Clinic,kz KwaZulu-Natal Province,kz Harry Gwala District Municipality,kz Ubuhlebezwe Local Municipality,446311,866912
297242,BRJK2K5mJIL,kz Nomdiya Clinic,kz KwaZulu-Natal Province,kz Zululand District Municipality,kz Ulundi Local Municipality,446311,272903
395015,anWKEo1Z2Pz,kz Nomponjwana Clinic,kz KwaZulu-Natal Province,kz King Cetshwayo District Municipality,kz Mthonjaneni Local Municipality,446311,367621
793806,dZylikE1PsB,kz Nondabuya Clinic,kz KwaZulu-Natal Province,kz Umkhanyakude District Municipality,kz Jozini Local Municipality,446311,364630
415415,KIRpUjJ7mEi,kz Nondweni Clinic,kz KwaZulu-Natal Province,kz Umzinyathi District Municipality,kz Nquthu Local Municipality,446311,433121
843806,ME8kWU0UX3u,lp Naboomkoppies Clinic,lp Limpopo Province,lp Sekhukhune District Municipality,lp Fetakgomo-Greater Tubatse Local Municipality,325111,220621
986960,iC4QrGjmJkg,lp Namakgale A Clinic,lp Limpopo Province,lp Mopani District Municipality,lp Ba-Phalaborwa Local Municipality,325111,524721
485660,iC4QrGjmJkg,lp Namakgale B Clinic,lp Limpopo Province,lp Mopani District Municipality,lp Ba-Phalaborwa Local Municipality,325111,524721
382406,d8xaVWREBhh,lp Nancefield Clinic,lp Limpopo Province,lp Vhembe District Municipality,lp Musina Local Municipality,325111,487121
678451,ME8kWU0UX3u,lp Nchabeleng CHC,lp Limpopo Province,lp Sekhukhune District Municipality,lp Fetakgomo-Greater Tubatse Local Municipality,325111,220621
825533,ME8kWU0UX3u,lp Nchabeleng Clinic,lp Limpopo Province,lp Sekhukhune District Municipality,lp Fetakgomo-Greater Tubatse Local Municipality,325111,220621
263842,iC4QrGjmJkg,lp Ndengeza Clinic,lp Limpopo Province,lp Mopani District Municipality,lp Greater Giyani Local Municipality,325111,524721
